X1,category,sample,counts,lab,lib_method_simple,lane,replicate
5,iso_snp_central_offset_mean,PlasmaTruSeq-2_63787_GTAGAG_S6_L006_R1_001,19.8695652174,Lab5,TrueSeq,NA,2
6,iso_snp_central_supp_mean,PlasmaTruSeq-2_63787_GTAGAG_S6_L006_R1_001,10.8654292343,Lab5,TrueSeq,NA,2
7,iso_snp_seed_mean,PlasmaTruSeq-2_63787_GTAGAG_S6_L006_R1_001,11.8836601307,Lab5,TrueSeq,NA,2
8,isomiR_mean,PlasmaTruSeq-2_63787_GTAGAG_S6_L006_R1_001,154.714046262,Lab5,TrueSeq,NA,2
9,ref_miRNA_mean,PlasmaTruSeq-2_63787_GTAGAG_S6_L006_R1_001,2314.94690265,Lab5,TrueSeq,NA,2
0,iso_3p_sum,PlasmaTruSeq-3_63788_GTCCGC_S7_L006_R1_001,532114,Lab5,TrueSeq,NA,3
1,iso_5p_sum,PlasmaTruSeq-3_63788_GTCCGC_S7_L006_R1_001,36927,Lab5,TrueSeq,NA,3
2,iso_add_sum,PlasmaTruSeq-3_63788_GTCCGC_S7_L006_R1_001,441734,Lab5,TrueSeq,NA,3
3,iso_snp_sum,PlasmaTruSeq-3_63788_GTCCGC_S7_L006_R1_001,9494,Lab5,TrueSeq,NA,3
4,iso_snp_central_sum,PlasmaTruSeq-3_63788_GTCCGC_S7_L006_R1_001,2643,Lab5,TrueSeq,NA,3
5,iso_snp_central_offset_sum,PlasmaTruSeq-3_63788_GTCCGC_S7_L006_R1_001,2393,Lab5,TrueSeq,NA,3
6,iso_snp_central_supp_sum,PlasmaTruSeq-3_63788_GTCCGC_S7_L006_R1_001,4502,Lab5,TrueSeq,NA,3
7,iso_snp_seed_sum,PlasmaTruSeq-3_63788_GTCCGC_S7_L006_R1_001,9385,Lab5,TrueSeq,NA,3
8,isomiR_sum,PlasmaTruSeq-3_63788_GTCCGC_S7_L006_R1_001,888504,Lab5,TrueSeq,NA,3
9,ref_miRNA_sum,PlasmaTruSeq-3_63788_GTCCGC_S7_L006_R1_001,766903,Lab5,TrueSeq,NA,3
0,iso_3p_count,PlasmaTruSeq-3_63788_GTCCGC_S7_L006_R1_001,3677,Lab5,TrueSeq,NA,3
1,iso_5p_count,PlasmaTruSeq-3_63788_GTCCGC_S7_L006_R1_001,1172,Lab5,TrueSeq,NA,3
2,iso_add_count,PlasmaTruSeq-3_63788_GTCCGC_S7_L006_R1_001,3132,Lab5,TrueSeq,NA,3
3,iso_snp_count,PlasmaTruSeq-3_63788_GTCCGC_S7_L006_R1_001,682,Lab5,TrueSeq,NA,3
4,iso_snp_central_count,PlasmaTruSeq-3_63788_GTCCGC_S7_L006_R1_001,302,Lab5,TrueSeq,NA,3
5,iso_snp_central_offset_count,PlasmaTruSeq-3_63788_GTCCGC_S7_L006_R1_001,105,Lab5,TrueSeq,NA,3
6,iso_snp_central_supp_count,PlasmaTruSeq-3_63788_GTCCGC_S7_L006_R1_001,426,Lab5,TrueSeq,NA,3
7,iso_snp_seed_count,PlasmaTruSeq-3_63788_GTCCGC_S7_L006_R1_001,773,Lab5,TrueSeq,NA,3
8,isomiR_count,PlasmaTruSeq-3_63788_GTCCGC_S7_L006_R1_001,5822,Lab5,TrueSeq,NA,3
9,ref_miRNA_count,PlasmaTruSeq-3_63788_GTCCGC_S7_L006_R1_001,341,Lab5,TrueSeq,NA,3
0,iso_3p_mean,PlasmaTruSeq-3_63788_GTCCGC_S7_L006_R1_001,144.71416916,Lab5,TrueSeq,NA,3
1,iso_5p_mean,PlasmaTruSeq-3_63788_GTCCGC_S7_L006_R1_001,31.5076791809,Lab5,TrueSeq,NA,3
2,iso_add_mean,PlasmaTruSeq-3_63788_GTCCGC_S7_L006_R1_001,141.038952746,Lab5,TrueSeq,NA,3
3,iso_snp_mean,PlasmaTruSeq-3_63788_GTCCGC_S7_L006_R1_001,13.9208211144,Lab5,TrueSeq,NA,3
4,iso_snp_central_mean,PlasmaTruSeq-3_63788_GTCCGC_S7_L006_R1_001,8.75165562914,Lab5,TrueSeq,NA,3
5,iso_snp_central_offset_mean,PlasmaTruSeq-3_63788_GTCCGC_S7_L006_R1_001,22.7904761905,Lab5,TrueSeq,NA,3
6,iso_snp_central_supp_mean,PlasmaTruSeq-3_63788_GTCCGC_S7_L006_R1_001,10.5680751174,Lab5,TrueSeq,NA,3
7,iso_snp_seed_mean,PlasmaTruSeq-3_63788_GTCCGC_S7_L006_R1_001,12.1410090556,Lab5,TrueSeq,NA,3
8,isomiR_mean,PlasmaTruSeq-3_63788_GTCCGC_S7_L006_R1_001,152.61147372,Lab5,TrueSeq,NA,3
9,ref_miRNA_mean,PlasmaTruSeq-3_63788_GTCCGC_S7_L006_R1_001,2248.98240469,Lab5,TrueSeq,NA,3
0,iso_3p_sum,PlasmaTruSeq-4_63789_GTGAAA_S8_L006_R1_001,578370,Lab5,TrueSeq,NA,4
1,iso_5p_sum,PlasmaTruSeq-4_63789_GTGAAA_S8_L006_R1_001,38425,Lab5,TrueSeq,NA,4
2,iso_add_sum,PlasmaTruSeq-4_63789_GTGAAA_S8_L006_R1_001,487532,Lab5,TrueSeq,NA,4
3,iso_snp_sum,PlasmaTruSeq-4_63789_GTGAAA_S8_L006_R1_001,9954,Lab5,TrueSeq,NA,4
4,iso_snp_central_sum,PlasmaTruSeq-4_63789_GTGAAA_S8_L006_R1_001,2714,Lab5,TrueSeq,NA,4
5,iso_snp_central_offset_sum,PlasmaTruSeq-4_63789_GTGAAA_S8_L006_R1_001,2119,Lab5,TrueSeq,NA,4
6,iso_snp_central_supp_sum,PlasmaTruSeq-4_63789_GTGAAA_S8_L006_R1_001,4834,Lab5,TrueSeq,NA,4
7,iso_snp_seed_sum,PlasmaTruSeq-4_63789_GTGAAA_S8_L006_R1_001,9957,Lab5,TrueSeq,NA,4
8,isomiR_sum,PlasmaTruSeq-4_63789_GTGAAA_S8_L006_R1_001,973757,Lab5,TrueSeq,NA,4
9,ref_miRNA_sum,PlasmaTruSeq-4_63789_GTGAAA_S8_L006_R1_001,828246,Lab5,TrueSeq,NA,4
0,iso_3p_count,PlasmaTruSeq-4_63789_GTGAAA_S8_L006_R1_001,3636,Lab5,TrueSeq,NA,4
1,iso_5p_count,PlasmaTruSeq-4_63789_GTGAAA_S8_L006_R1_001,1170,Lab5,TrueSeq,NA,4
2,iso_add_count,PlasmaTruSeq-4_63789_GTGAAA_S8_L006_R1_001,3118,Lab5,TrueSeq,NA,4
3,iso_snp_count,PlasmaTruSeq-4_63789_GTGAAA_S8_L006_R1_001,659,Lab5,TrueSeq,NA,4
4,iso_snp_central_count,PlasmaTruSeq-4_63789_GTGAAA_S8_L006_R1_001,288,Lab5,TrueSeq,NA,4
5,iso_snp_central_offset_count,PlasmaTruSeq-4_63789_GTGAAA_S8_L006_R1_001,102,Lab5,TrueSeq,NA,4
6,iso_snp_central_supp_count,PlasmaTruSeq-4_63789_GTGAAA_S8_L006_R1_001,444,Lab5,TrueSeq,NA,4
7,iso_snp_seed_count,PlasmaTruSeq-4_63789_GTGAAA_S8_L006_R1_001,785,Lab5,TrueSeq,NA,4
8,isomiR_count,PlasmaTruSeq-4_63789_GTGAAA_S8_L006_R1_001,5762,Lab5,TrueSeq,NA,4
9,ref_miRNA_count,PlasmaTruSeq-4_63789_GTGAAA_S8_L006_R1_001,336,Lab5,TrueSeq,NA,4
0,iso_3p_mean,PlasmaTruSeq-4_63789_GTGAAA_S8_L006_R1_001,159.067656766,Lab5,TrueSeq,NA,4
1,iso_5p_mean,PlasmaTruSeq-4_63789_GTGAAA_S8_L006_R1_001,32.8418803419,Lab5,TrueSeq,NA,4
2,iso_add_mean,PlasmaTruSeq-4_63789_GTGAAA_S8_L006_R1_001,156.360487492,Lab5,TrueSeq,NA,4
3,iso_snp_mean,PlasmaTruSeq-4_63789_GTGAAA_S8_L006_R1_001,15.1047040971,Lab5,TrueSeq,NA,4
4,iso_snp_central_mean,PlasmaTruSeq-4_63789_GTGAAA_S8_L006_R1_001,9.42361111111,Lab5,TrueSeq,NA,4
5,iso_snp_central_offset_mean,PlasmaTruSeq-4_63789_GTGAAA_S8_L006_R1_001,20.7745098039,Lab5,TrueSeq,NA,4
6,iso_snp_central_supp_mean,PlasmaTruSeq-4_63789_GTGAAA_S8_L006_R1_001,10.8873873874,Lab5,TrueSeq,NA,4
7,iso_snp_seed_mean,PlasmaTruSeq-4_63789_GTGAAA_S8_L006_R1_001,12.6840764331,Lab5,TrueSeq,NA,4
8,isomiR_mean,PlasmaTruSeq-4_63789_GTGAAA_S8_L006_R1_001,168.996355432,Lab5,TrueSeq,NA,4
9,ref_miRNA_mean,PlasmaTruSeq-4_63789_GTGAAA_S8_L006_R1_001,2465.01785714,Lab5,TrueSeq,NA,4
0,iso_3p_sum,TruSeq_Plasma_1_S123_L008_R1_001,1050,Lab1,TrueSeq,NA,1
1,iso_5p_sum,TruSeq_Plasma_1_S123_L008_R1_001,1655,Lab1,TrueSeq,NA,1
2,iso_add_sum,TruSeq_Plasma_1_S123_L008_R1_001,905,Lab1,TrueSeq,NA,1
3,iso_snp_sum,TruSeq_Plasma_1_S123_L008_R1_001,8,Lab1,TrueSeq,NA,1
4,iso_snp_central_sum,TruSeq_Plasma_1_S123_L008_R1_001,75,Lab1,TrueSeq,NA,1
5,iso_snp_central_offset_sum,TruSeq_Plasma_1_S123_L008_R1_001,2,Lab1,TrueSeq,NA,1
6,iso_snp_central_supp_sum,TruSeq_Plasma_1_S123_L008_R1_001,34,Lab1,TrueSeq,NA,1
7,isomiR_sum,TruSeq_Plasma_1_S123_L008_R1_001,2764,Lab1,TrueSeq,NA,1
8,ref_miRNA_sum,TruSeq_Plasma_1_S123_L008_R1_001,2377,Lab1,TrueSeq,NA,1
0,iso_3p_count,TruSeq_Plasma_1_S123_L008_R1_001,219,Lab1,TrueSeq,NA,1
1,iso_5p_count,TruSeq_Plasma_1_S123_L008_R1_001,299,Lab1,TrueSeq,NA,1
2,iso_add_count,TruSeq_Plasma_1_S123_L008_R1_001,158,Lab1,TrueSeq,NA,1
3,iso_snp_count,TruSeq_Plasma_1_S123_L008_R1_001,4,Lab1,TrueSeq,NA,1
4,iso_snp_central_count,TruSeq_Plasma_1_S123_L008_R1_001,12,Lab1,TrueSeq,NA,1
5,iso_snp_central_offset_count,TruSeq_Plasma_1_S123_L008_R1_001,1,Lab1,TrueSeq,NA,1
6,iso_snp_central_supp_count,TruSeq_Plasma_1_S123_L008_R1_001,6,Lab1,TrueSeq,NA,1
7,isomiR_count,TruSeq_Plasma_1_S123_L008_R1_001,481,Lab1,TrueSeq,NA,1
8,ref_miRNA_count,TruSeq_Plasma_1_S123_L008_R1_001,236,Lab1,TrueSeq,NA,1
0,iso_3p_mean,TruSeq_Plasma_1_S123_L008_R1_001,4.79452054795,Lab1,TrueSeq,NA,1
1,iso_5p_mean,TruSeq_Plasma_1_S123_L008_R1_001,5.53511705686,Lab1,TrueSeq,NA,1
2,iso_add_mean,TruSeq_Plasma_1_S123_L008_R1_001,5.72784810127,Lab1,TrueSeq,NA,1
3,iso_snp_mean,TruSeq_Plasma_1_S123_L008_R1_001,2,Lab1,TrueSeq,NA,1
4,iso_snp_central_mean,TruSeq_Plasma_1_S123_L008_R1_001,6.25,Lab1,TrueSeq,NA,1
5,iso_snp_central_offset_mean,TruSeq_Plasma_1_S123_L008_R1_001,2,Lab1,TrueSeq,NA,1
6,iso_snp_central_supp_mean,TruSeq_Plasma_1_S123_L008_R1_001,5.66666666667,Lab1,TrueSeq,NA,1
7,isomiR_mean,TruSeq_Plasma_1_S123_L008_R1_001,5.74636174636,Lab1,TrueSeq,NA,1
8,ref_miRNA_mean,TruSeq_Plasma_1_S123_L008_R1_001,10.0720338983,Lab1,TrueSeq,NA,1
0,iso_3p_sum,TruSeq_Plasma_2_S124_L008_R1_001,5216,Lab1,TrueSeq,NA,2
1,iso_5p_sum,TruSeq_Plasma_2_S124_L008_R1_001,34123,Lab1,TrueSeq,NA,2
2,iso_add_sum,TruSeq_Plasma_2_S124_L008_R1_001,32061,Lab1,TrueSeq,NA,2
3,iso_snp_sum,TruSeq_Plasma_2_S124_L008_R1_001,384,Lab1,TrueSeq,NA,2
4,iso_snp_central_sum,TruSeq_Plasma_2_S124_L008_R1_001,16648,Lab1,TrueSeq,NA,2
5,iso_snp_central_offset_sum,TruSeq_Plasma_2_S124_L008_R1_001,79,Lab1,TrueSeq,NA,2
6,iso_snp_central_supp_sum,TruSeq_Plasma_2_S124_L008_R1_001,13727,Lab1,TrueSeq,NA,2
7,iso_snp_seed_sum,TruSeq_Plasma_2_S124_L008_R1_001,196,Lab1,TrueSeq,NA,2
8,isomiR_sum,TruSeq_Plasma_2_S124_L008_R1_001,51486,Lab1,TrueSeq,NA,2
9,ref_miRNA_sum,TruSeq_Plasma_2_S124_L008_R1_001,35925,Lab1,TrueSeq,NA,2
0,iso_3p_count,TruSeq_Plasma_2_S124_L008_R1_001,666,Lab1,TrueSeq,NA,2
1,iso_5p_count,TruSeq_Plasma_2_S124_L008_R1_001,1117,Lab1,TrueSeq,NA,2
2,iso_add_count,TruSeq_Plasma_2_S124_L008_R1_001,420,Lab1,TrueSeq,NA,2
3,iso_snp_count,TruSeq_Plasma_2_S124_L008_R1_001,113,Lab1,TrueSeq,NA,2
4,iso_snp_central_count,TruSeq_Plasma_2_S124_L008_R1_001,177,Lab1,TrueSeq,NA,2
5,iso_snp_central_offset_count,TruSeq_Plasma_2_S124_L008_R1_001,23,Lab1,TrueSeq,NA,2
6,iso_snp_central_supp_count,TruSeq_Plasma_2_S124_L008_R1_001,151,Lab1,TrueSeq,NA,2
7,iso_snp_seed_count,TruSeq_Plasma_2_S124_L008_R1_001,73,Lab1,TrueSeq,NA,2
8,isomiR_count,TruSeq_Plasma_2_S124_L008_R1_001,1837,Lab1,TrueSeq,NA,2
9,ref_miRNA_count,TruSeq_Plasma_2_S124_L008_R1_001,473,Lab1,TrueSeq,NA,2
0,iso_3p_mean,TruSeq_Plasma_2_S124_L008_R1_001,7.83183183183,Lab1,TrueSeq,NA,2
1,iso_5p_mean,TruSeq_Plasma_2_S124_L008_R1_001,30.5487914056,Lab1,TrueSeq,NA,2
2,iso_add_mean,TruSeq_Plasma_2_S124_L008_R1_001,76.3357142857,Lab1,TrueSeq,NA,2
3,iso_snp_mean,TruSeq_Plasma_2_S124_L008_R1_001,3.3982300885,Lab1,TrueSeq,NA,2
4,iso_snp_central_mean,TruSeq_Plasma_2_S124_L008_R1_001,94.0564971751,Lab1,TrueSeq,NA,2
5,iso_snp_central_offset_mean,TruSeq_Plasma_2_S124_L008_R1_001,3.4347826087,Lab1,TrueSeq,NA,2
6,iso_snp_central_supp_mean,TruSeq_Plasma_2_S124_L008_R1_001,90.9072847682,Lab1,TrueSeq,NA,2
7,iso_snp_seed_mean,TruSeq_Plasma_2_S124_L008_R1_001,2.68493150685,Lab1,TrueSeq,NA,2
8,isomiR_mean,TruSeq_Plasma_2_S124_L008_R1_001,28.0272182907,Lab1,TrueSeq,NA,2
9,ref_miRNA_mean,TruSeq_Plasma_2_S124_L008_R1_001,75.9513742072,Lab1,TrueSeq,NA,2
0,iso_3p_sum,TruSeq_Plasma_3_S125_L008_R1_001,10823,Lab1,TrueSeq,NA,3
1,iso_5p_sum,TruSeq_Plasma_3_S125_L008_R1_001,64183,Lab1,TrueSeq,NA,3
2,iso_add_sum,TruSeq_Plasma_3_S125_L008_R1_001,33961,Lab1,TrueSeq,NA,3
3,iso_snp_sum,TruSeq_Plasma_3_S125_L008_R1_001,1057,Lab1,TrueSeq,NA,3
4,iso_snp_central_sum,TruSeq_Plasma_3_S125_L008_R1_001,15615,Lab1,TrueSeq,NA,3
5,iso_snp_central_offset_sum,TruSeq_Plasma_3_S125_L008_R1_001,152,Lab1,TrueSeq,NA,3
6,iso_snp_central_supp_sum,TruSeq_Plasma_3_S125_L008_R1_001,12981,Lab1,TrueSeq,NA,3
7,iso_snp_seed_sum,TruSeq_Plasma_3_S125_L008_R1_001,453,Lab1,TrueSeq,NA,3
8,isomiR_sum,TruSeq_Plasma_3_S125_L008_R1_001,84729,Lab1,TrueSeq,NA,3
9,ref_miRNA_sum,TruSeq_Plasma_3_S125_L008_R1_001,107590,Lab1,TrueSeq,NA,3
0,iso_3p_count,TruSeq_Plasma_3_S125_L008_R1_001,1030,Lab1,TrueSeq,NA,3
1,iso_5p_count,TruSeq_Plasma_3_S125_L008_R1_001,1589,Lab1,TrueSeq,NA,3
2,iso_add_count,TruSeq_Plasma_3_S125_L008_R1_001,642,Lab1,TrueSeq,NA,3
3,iso_snp_count,TruSeq_Plasma_3_S125_L008_R1_001,315,Lab1,TrueSeq,NA,3
4,iso_snp_central_count,TruSeq_Plasma_3_S125_L008_R1_001,245,Lab1,TrueSeq,NA,3
5,iso_snp_central_offset_count,TruSeq_Plasma_3_S125_L008_R1_001,42,Lab1,TrueSeq,NA,3
6,iso_snp_central_supp_count,TruSeq_Plasma_3_S125_L008_R1_001,296,Lab1,TrueSeq,NA,3
7,iso_snp_seed_count,TruSeq_Plasma_3_S125_L008_R1_001,175,Lab1,TrueSeq,NA,3
8,isomiR_count,TruSeq_Plasma_3_S125_L008_R1_001,2858,Lab1,TrueSeq,NA,3
9,ref_miRNA_count,TruSeq_Plasma_3_S125_L008_R1_001,500,Lab1,TrueSeq,NA,3
0,iso_3p_mean,TruSeq_Plasma_3_S125_L008_R1_001,10.5077669903,Lab1,TrueSeq,NA,3
1,iso_5p_mean,TruSeq_Plasma_3_S125_L008_R1_001,40.3920704846,Lab1,TrueSeq,NA,3
2,iso_add_mean,TruSeq_Plasma_3_S125_L008_R1_001,52.8987538941,Lab1,TrueSeq,NA,3
3,iso_snp_mean,TruSeq_Plasma_3_S125_L008_R1_001,3.35555555556,Lab1,TrueSeq,NA,3
4,iso_snp_central_mean,TruSeq_Plasma_3_S125_L008_R1_001,63.7346938776,Lab1,TrueSeq,NA,3
5,iso_snp_central_offset_mean,TruSeq_Plasma_3_S125_L008_R1_001,3.61904761905,Lab1,TrueSeq,NA,3
6,iso_snp_central_supp_mean,TruSeq_Plasma_3_S125_L008_R1_001,43.8547297297,Lab1,TrueSeq,NA,3
7,iso_snp_seed_mean,TruSeq_Plasma_3_S125_L008_R1_001,2.58857142857,Lab1,TrueSeq,NA,3
8,isomiR_mean,TruSeq_Plasma_3_S125_L008_R1_001,29.6462561232,Lab1,TrueSeq,NA,3
9,ref_miRNA_mean,TruSeq_Plasma_3_S125_L008_R1_001,215.18,Lab1,TrueSeq,NA,3
0,iso_3p_sum,TruSeq_Plasma_4_S126_L008_R1_001,3138,Lab1,TrueSeq,NA,4
1,iso_5p_sum,TruSeq_Plasma_4_S126_L008_R1_001,16948,Lab1,TrueSeq,NA,4
2,iso_add_sum,TruSeq_Plasma_4_S126_L008_R1_001,13168,Lab1,TrueSeq,NA,4
3,iso_snp_sum,TruSeq_Plasma_4_S126_L008_R1_001,199,Lab1,TrueSeq,NA,4
4,iso_snp_central_sum,TruSeq_Plasma_4_S126_L008_R1_001,6499,Lab1,TrueSeq,NA,4
5,iso_snp_central_offset_sum,TruSeq_Plasma_4_S126_L008_R1_001,49,Lab1,TrueSeq,NA,4
6,iso_snp_central_supp_sum,TruSeq_Plasma_4_S126_L008_R1_001,5495,Lab1,TrueSeq,NA,4
7,iso_snp_seed_sum,TruSeq_Plasma_4_S126_L008_R1_001,89,Lab1,TrueSeq,NA,4
8,isomiR_sum,TruSeq_Plasma_4_S126_L008_R1_001,24742,Lab1,TrueSeq,NA,4
9,ref_miRNA_sum,TruSeq_Plasma_4_S126_L008_R1_001,23368,Lab1,TrueSeq,NA,4
0,iso_3p_count,TruSeq_Plasma_4_S126_L008_R1_001,468,Lab1,TrueSeq,NA,4
1,iso_5p_count,TruSeq_Plasma_4_S126_L008_R1_001,853,Lab1,TrueSeq,NA,4
2,iso_add_count,TruSeq_Plasma_4_S126_L008_R1_001,285,Lab1,TrueSeq,NA,4
3,iso_snp_count,TruSeq_Plasma_4_S126_L008_R1_001,63,Lab1,TrueSeq,NA,4
4,iso_snp_central_count,TruSeq_Plasma_4_S126_L008_R1_001,113,Lab1,TrueSeq,NA,4
5,iso_snp_central_offset_count,TruSeq_Plasma_4_S126_L008_R1_001,11,Lab1,TrueSeq,NA,4
6,iso_snp_central_supp_count,TruSeq_Plasma_4_S126_L008_R1_001,90,Lab1,TrueSeq,NA,4
7,iso_snp_seed_count,TruSeq_Plasma_4_S126_L008_R1_001,36,Lab1,TrueSeq,NA,4
8,isomiR_count,TruSeq_Plasma_4_S126_L008_R1_001,1330,Lab1,TrueSeq,NA,4
9,ref_miRNA_count,TruSeq_Plasma_4_S126_L008_R1_001,437,Lab1,TrueSeq,NA,4
0,iso_3p_mean,TruSeq_Plasma_4_S126_L008_R1_001,6.70512820513,Lab1,TrueSeq,NA,4
1,iso_5p_mean,TruSeq_Plasma_4_S126_L008_R1_001,19.8686987104,Lab1,TrueSeq,NA,4
2,iso_add_mean,TruSeq_Plasma_4_S126_L008_R1_001,46.2035087719,Lab1,TrueSeq,NA,4
3,iso_snp_mean,TruSeq_Plasma_4_S126_L008_R1_001,3.15873015873,Lab1,TrueSeq,NA,4
4,iso_snp_central_mean,TruSeq_Plasma_4_S126_L008_R1_001,57.5132743363,Lab1,TrueSeq,NA,4
5,iso_snp_central_offset_mean,TruSeq_Plasma_4_S126_L008_R1_001,4.45454545455,Lab1,TrueSeq,NA,4
6,iso_snp_central_supp_mean,TruSeq_Plasma_4_S126_L008_R1_001,61.0555555556,Lab1,TrueSeq,NA,4
7,iso_snp_seed_mean,TruSeq_Plasma_4_S126_L008_R1_001,2.47222222222,Lab1,TrueSeq,NA,4
8,isomiR_mean,TruSeq_Plasma_4_S126_L008_R1_001,18.6030075188,Lab1,TrueSeq,NA,4
9,ref_miRNA_mean,TruSeq_Plasma_4_S126_L008_R1_001,53.4736842105,Lab1,TrueSeq,NA,4
