X1,category,sample,counts,lab,lib_method_simple,lane,replicate
485,iso_snp+central_mean,PlasmaTruSeq-4_63789_GTGAAA_S8_L006_R1_001,5.93577981651,Lab5,TrueSeq,NA,4
486,iso_snp+central_mean,TruSeq_Plasma_1_S123_L008_R1_001,1.05263157895,Lab1,TrueSeq,NA,1
487,iso_snp+central_mean,TruSeq_Plasma_2_S124_L008_R1_001,1.72868217054,Lab1,TrueSeq,NA,2
488,iso_snp+central_mean,TruSeq_Plasma_3_S125_L008_R1_001,1.77653631285,Lab1,TrueSeq,NA,3
489,iso_snp+central_mean,TruSeq_Plasma_4_S126_L008_R1_001,1.5748502994,Lab1,TrueSeq,NA,4
533,iso_snp_central_offset_mean,DE-PlasmaMP-NEB-1_S1_R1_001,19.4411764706,Lab1,NEBNext,NA,1
534,iso_snp_central_offset_mean,DE-PlasmaMP-NEB-2_S2_R1_001,19.0336538462,Lab1,NEBNext,NA,2
535,iso_snp_central_offset_mean,DE-PlasmaMP-NEB-3_S3_R1_001,17.1151832461,Lab1,NEBNext,NA,3
536,iso_snp_central_offset_mean,DE-PlasmaMP-NEB-4_S4_R1_001,18.1647058824,Lab1,NEBNext,NA,4
537,iso_snp_central_offset_mean,DG-PlasmaMP-NEB-1_S18_R1_001,30.9764705882,Lab2,NEBNext,NA,1
538,iso_snp_central_offset_mean,DG-PlasmaMP-NEB-2_S19_R1_001,29.98125,Lab2,NEBNext,NA,2
539,iso_snp_central_offset_mean,DG-PlasmaMP-NEB-3_S20_R1_001,31.7878787879,Lab2,NEBNext,NA,3
540,iso_snp_central_offset_mean,DG-PlasmaMP-NEB-4_S21_R1_001,28.245508982,Lab2,NEBNext,NA,4
549,iso_snp_central_offset_mean,NEB-Plasma-1_S85553_AGTCAA,20.8333333333,Lab5,NEBNext,NA,1
550,iso_snp_central_offset_mean,NEB-Plasma-3_S85555_ATGTCA,15.2466666667,Lab5,NEBNext,NA,3
551,iso_snp_central_offset_mean,NEB-Plasma-4_S85556_CCGTCC,17.3434343434,Lab5,NEBNext,NA,4
552,iso_snp_central_offset_mean,PT_37_S5_L001_R1_001,3.5,Lab4,TrueSeq,NA,1
553,iso_snp_central_offset_mean,PT_38_S6_L001_R1_001,2.19047619048,Lab4,TrueSeq,NA,2
554,iso_snp_central_offset_mean,PT_39_S7_L001_R1_001,2.42168674699,Lab4,TrueSeq,NA,3
555,iso_snp_central_offset_mean,PT_40_S8_L001_R1_001,2.37837837838,Lab4,TrueSeq,NA,4
560,iso_snp_central_offset_mean,Plas_N13_S13_L008_R1_001,4.73684210526,Lab4,NEBNext,NA,1
561,iso_snp_central_offset_mean,Plas_N14_S14_L008_R1_001,5.375,Lab4,NEBNext,NA,2
562,iso_snp_central_offset_mean,Plas_N15_S15_L008_R1_001,5.32926829268,Lab4,NEBNext,NA,3
563,iso_snp_central_offset_mean,Plas_N16_S16_L008_R1_001,4.23943661972,Lab4,NEBNext,NA,4
580,iso_snp_central_offset_mean,PlasmaMP-TruSeq-1,6.40594059406,Lab2,TrueSeq,NA,1
581,iso_snp_central_offset_mean,PlasmaMP-TruSeq-2,5.21296296296,Lab2,TrueSeq,NA,2
582,iso_snp_central_offset_mean,PlasmaMP-TruSeq-3,5.075,Lab2,TrueSeq,NA,3
583,iso_snp_central_offset_mean,PlasmaMP-TruSeq-4,6.39361702128,Lab2,TrueSeq,NA,4
584,iso_snp_central_offset_mean,PlasmaTruSeq-1_63786_CCGTCC_S5_L006_R1_001,10.9130434783,Lab5,TrueSeq,NA,1
585,iso_snp_central_offset_mean,PlasmaTruSeq-2_63787_GTAGAG_S6_L006_R1_001,10.9827586207,Lab5,TrueSeq,NA,2
586,iso_snp_central_offset_mean,PlasmaTruSeq-3_63788_GTCCGC_S7_L006_R1_001,12.8039215686,Lab5,TrueSeq,NA,3
587,iso_snp_central_offset_mean,PlasmaTruSeq-4_63789_GTGAAA_S8_L006_R1_001,10.5,Lab5,TrueSeq,NA,4
588,iso_snp_central_offset_mean,TruSeq_Plasma_1_S123_L008_R1_001,1,Lab1,TrueSeq,NA,1
589,iso_snp_central_offset_mean,TruSeq_Plasma_2_S124_L008_R1_001,1.23076923077,Lab1,TrueSeq,NA,2
590,iso_snp_central_offset_mean,TruSeq_Plasma_3_S125_L008_R1_001,1.48421052632,Lab1,TrueSeq,NA,3
591,iso_snp_central_offset_mean,TruSeq_Plasma_4_S126_L008_R1_001,1.16666666667,Lab1,TrueSeq,NA,4
635,iso_snp_central_supp_mean,DE-PlasmaMP-NEB-1_S1_R1_001,14.3570759138,Lab1,NEBNext,NA,1
636,iso_snp_central_supp_mean,DE-PlasmaMP-NEB-2_S2_R1_001,15.0297741273,Lab1,NEBNext,NA,2
637,iso_snp_central_supp_mean,DE-PlasmaMP-NEB-3_S3_R1_001,13.3044982699,Lab1,NEBNext,NA,3
638,iso_snp_central_supp_mean,DE-PlasmaMP-NEB-4_S4_R1_001,12.3306264501,Lab1,NEBNext,NA,4
639,iso_snp_central_supp_mean,DG-PlasmaMP-NEB-1_S18_R1_001,19.4860759494,Lab2,NEBNext,NA,1
640,iso_snp_central_supp_mean,DG-PlasmaMP-NEB-2_S19_R1_001,19.295212766,Lab2,NEBNext,NA,2
641,iso_snp_central_supp_mean,DG-PlasmaMP-NEB-3_S20_R1_001,19.2902813299,Lab2,NEBNext,NA,3
642,iso_snp_central_supp_mean,DG-PlasmaMP-NEB-4_S21_R1_001,18.5397039031,Lab2,NEBNext,NA,4
651,iso_snp_central_supp_mean,NEB-Plasma-1_S85553_AGTCAA,14.5,Lab5,NEBNext,NA,1
652,iso_snp_central_supp_mean,NEB-Plasma-3_S85555_ATGTCA,11.8811096433,Lab5,NEBNext,NA,3
653,iso_snp_central_supp_mean,NEB-Plasma-4_S85556_CCGTCC,14.0667420814,Lab5,NEBNext,NA,4
654,iso_snp_central_supp_mean,PT_37_S5_L001_R1_001,1.86422976501,Lab4,TrueSeq,NA,1
655,iso_snp_central_supp_mean,PT_38_S6_L001_R1_001,1.87468030691,Lab4,TrueSeq,NA,2
656,iso_snp_central_supp_mean,PT_39_S7_L001_R1_001,1.91116751269,Lab4,TrueSeq,NA,3
657,iso_snp_central_supp_mean,PT_40_S8_L001_R1_001,1.86575342466,Lab4,TrueSeq,NA,4
662,iso_snp_central_supp_mean,Plas_N13_S13_L008_R1_001,3.56363636364,Lab4,NEBNext,NA,1
663,iso_snp_central_supp_mean,Plas_N14_S14_L008_R1_001,3.69230769231,Lab4,NEBNext,NA,2
664,iso_snp_central_supp_mean,Plas_N15_S15_L008_R1_001,3.70487106017,Lab4,NEBNext,NA,3
665,iso_snp_central_supp_mean,Plas_N16_S16_L008_R1_001,3.40684410646,Lab4,NEBNext,NA,4
682,iso_snp_central_supp_mean,PlasmaMP-TruSeq-1,5.18045112782,Lab2,TrueSeq,NA,1
683,iso_snp_central_supp_mean,PlasmaMP-TruSeq-2,5.05902777778,Lab2,TrueSeq,NA,2
684,iso_snp_central_supp_mean,PlasmaMP-TruSeq-3,5.06293706294,Lab2,TrueSeq,NA,3
685,iso_snp_central_supp_mean,PlasmaMP-TruSeq-4,5.03353057199,Lab2,TrueSeq,NA,4
686,iso_snp_central_supp_mean,PlasmaTruSeq-1_63786_CCGTCC_S5_L006_R1_001,7.32857142857,Lab5,TrueSeq,NA,1
687,iso_snp_central_supp_mean,PlasmaTruSeq-2_63787_GTAGAG_S6_L006_R1_001,8.39130434783,Lab5,TrueSeq,NA,2
688,iso_snp_central_supp_mean,PlasmaTruSeq-3_63788_GTCCGC_S7_L006_R1_001,7.84476534296,Lab5,TrueSeq,NA,3
689,iso_snp_central_supp_mean,PlasmaTruSeq-4_63789_GTGAAA_S8_L006_R1_001,7.61829652997,Lab5,TrueSeq,NA,4
690,iso_snp_central_supp_mean,TruSeq_Plasma_1_S123_L008_R1_001,3.88461538462,Lab1,TrueSeq,NA,1
691,iso_snp_central_supp_mean,TruSeq_Plasma_2_S124_L008_R1_001,107,Lab1,TrueSeq,NA,2
692,iso_snp_central_supp_mean,TruSeq_Plasma_3_S125_L008_R1_001,66.7045908184,Lab1,TrueSeq,NA,3
693,iso_snp_central_supp_mean,TruSeq_Plasma_4_S126_L008_R1_001,65.3160377358,Lab1,TrueSeq,NA,4
737,iso_snp_seed_mean,DE-PlasmaMP-NEB-1_S1_R1_001,14.7615553925,Lab1,NEBNext,NA,1
738,iso_snp_seed_mean,DE-PlasmaMP-NEB-2_S2_R1_001,16.0976210008,Lab1,NEBNext,NA,2
739,iso_snp_seed_mean,DE-PlasmaMP-NEB-3_S3_R1_001,14.5085972851,Lab1,NEBNext,NA,3
740,iso_snp_seed_mean,DE-PlasmaMP-NEB-4_S4_R1_001,14.0167487685,Lab1,NEBNext,NA,4
741,iso_snp_seed_mean,DG-PlasmaMP-NEB-1_S18_R1_001,21.6468213925,Lab2,NEBNext,NA,1
742,iso_snp_seed_mean,DG-PlasmaMP-NEB-2_S19_R1_001,20.6652849741,Lab2,NEBNext,NA,2
743,iso_snp_seed_mean,DG-PlasmaMP-NEB-3_S20_R1_001,20.6878727634,Lab2,NEBNext,NA,3
744,iso_snp_seed_mean,DG-PlasmaMP-NEB-4_S21_R1_001,19.9069037657,Lab2,NEBNext,NA,4
753,iso_snp_seed_mean,NEB-Plasma-1_S85553_AGTCAA,15.5127118644,Lab5,NEBNext,NA,1
754,iso_snp_seed_mean,NEB-Plasma-3_S85555_ATGTCA,12.1118800461,Lab5,NEBNext,NA,3
755,iso_snp_seed_mean,NEB-Plasma-4_S85556_CCGTCC,14.0692307692,Lab5,NEBNext,NA,4
756,iso_snp_seed_mean,PT_37_S5_L001_R1_001,1.63010204082,Lab4,TrueSeq,NA,1
757,iso_snp_seed_mean,PT_38_S6_L001_R1_001,1.52429667519,Lab4,TrueSeq,NA,2
758,iso_snp_seed_mean,PT_39_S7_L001_R1_001,1.525,Lab4,TrueSeq,NA,3
759,iso_snp_seed_mean,PT_40_S8_L001_R1_001,1.52956989247,Lab4,TrueSeq,NA,4
764,iso_snp_seed_mean,Plas_N13_S13_L008_R1_001,3.91578947368,Lab4,NEBNext,NA,1
765,iso_snp_seed_mean,Plas_N14_S14_L008_R1_001,3.90684931507,Lab4,NEBNext,NA,2
766,iso_snp_seed_mean,Plas_N15_S15_L008_R1_001,3.575,Lab4,NEBNext,NA,3
767,iso_snp_seed_mean,Plas_N16_S16_L008_R1_001,3.49196141479,Lab4,NEBNext,NA,4
784,iso_snp_seed_mean,PlasmaMP-TruSeq-1,5.14795008913,Lab2,TrueSeq,NA,1
785,iso_snp_seed_mean,PlasmaMP-TruSeq-2,4.8372456964,Lab2,TrueSeq,NA,2
786,iso_snp_seed_mean,PlasmaMP-TruSeq-3,5.01716738197,Lab2,TrueSeq,NA,3
787,iso_snp_seed_mean,PlasmaMP-TruSeq-4,5.07857142857,Lab2,TrueSeq,NA,4
788,iso_snp_seed_mean,PlasmaTruSeq-1_63786_CCGTCC_S5_L006_R1_001,9.08545034642,Lab5,TrueSeq,NA,1
789,iso_snp_seed_mean,PlasmaTruSeq-2_63787_GTAGAG_S6_L006_R1_001,10.3015873016,Lab5,TrueSeq,NA,2
790,iso_snp_seed_mean,PlasmaTruSeq-3_63788_GTCCGC_S7_L006_R1_001,10.6145374449,Lab5,TrueSeq,NA,3
791,iso_snp_seed_mean,PlasmaTruSeq-4_63789_GTGAAA_S8_L006_R1_001,10.4670912951,Lab5,TrueSeq,NA,4
792,iso_snp_seed_mean,TruSeq_Plasma_1_S123_L008_R1_001,1,Lab1,TrueSeq,NA,1
793,iso_snp_seed_mean,TruSeq_Plasma_2_S124_L008_R1_001,1.22222222222,Lab1,TrueSeq,NA,2
794,iso_snp_seed_mean,TruSeq_Plasma_3_S125_L008_R1_001,1.31762295082,Lab1,TrueSeq,NA,3
795,iso_snp_seed_mean,TruSeq_Plasma_4_S126_L008_R1_001,1.16292134831,Lab1,TrueSeq,NA,4
839,isomiR_mean,DE-PlasmaMP-NEB-1_S1_R1_001,36.7271451418,Lab1,NEBNext,NA,1
840,isomiR_mean,DE-PlasmaMP-NEB-2_S2_R1_001,38.4851794608,Lab1,NEBNext,NA,2
841,isomiR_mean,DE-PlasmaMP-NEB-3_S3_R1_001,33.5281222141,Lab1,NEBNext,NA,3
842,isomiR_mean,DE-PlasmaMP-NEB-4_S4_R1_001,32.6135308964,Lab1,NEBNext,NA,4
843,isomiR_mean,DG-PlasmaMP-NEB-1_S18_R1_001,53.0120460266,Lab2,NEBNext,NA,1
844,isomiR_mean,DG-PlasmaMP-NEB-2_S19_R1_001,50.1704417293,Lab2,NEBNext,NA,2
845,isomiR_mean,DG-PlasmaMP-NEB-3_S20_R1_001,51.5502041966,Lab2,NEBNext,NA,3
846,isomiR_mean,DG-PlasmaMP-NEB-4_S21_R1_001,46.1693958216,Lab2,NEBNext,NA,4
855,isomiR_mean,NEB-Plasma-1_S85553_AGTCAA,40.8511564626,Lab5,NEBNext,NA,1
856,isomiR_mean,NEB-Plasma-3_S85555_ATGTCA,32.9760835657,Lab5,NEBNext,NA,3
857,isomiR_mean,NEB-Plasma-4_S85556_CCGTCC,38.422997143,Lab5,NEBNext,NA,4
858,isomiR_mean,PT_37_S5_L001_R1_001,34.6471070989,Lab4,TrueSeq,NA,1
859,isomiR_mean,PT_38_S6_L001_R1_001,29.0684740078,Lab4,TrueSeq,NA,2
860,isomiR_mean,PT_39_S7_L001_R1_001,30.038329911,Lab4,TrueSeq,NA,3
861,isomiR_mean,PT_40_S8_L001_R1_001,32.3205589973,Lab4,TrueSeq,NA,4
866,isomiR_mean,Plas_N13_S13_L008_R1_001,13.5781555071,Lab4,NEBNext,NA,1
867,isomiR_mean,Plas_N14_S14_L008_R1_001,13.7019351884,Lab4,NEBNext,NA,2
868,isomiR_mean,Plas_N15_S15_L008_R1_001,13.3256272598,Lab4,NEBNext,NA,3
869,isomiR_mean,Plas_N16_S16_L008_R1_001,12.465586464,Lab4,NEBNext,NA,4
886,isomiR_mean,PlasmaMP-TruSeq-1,56.7873710277,Lab2,TrueSeq,NA,1
887,isomiR_mean,PlasmaMP-TruSeq-2,56.8879848784,Lab2,TrueSeq,NA,2
888,isomiR_mean,PlasmaMP-TruSeq-3,55.1091146076,Lab2,TrueSeq,NA,3
889,isomiR_mean,PlasmaMP-TruSeq-4,50.3641441579,Lab2,TrueSeq,NA,4
890,isomiR_mean,PlasmaTruSeq-1_63786_CCGTCC_S5_L006_R1_001,91.7447729803,Lab5,TrueSeq,NA,1
891,isomiR_mean,PlasmaTruSeq-2_63787_GTAGAG_S6_L006_R1_001,101.242610151,Lab5,TrueSeq,NA,2
892,isomiR_mean,PlasmaTruSeq-3_63788_GTCCGC_S7_L006_R1_001,99.7965985618,Lab5,TrueSeq,NA,3
893,isomiR_mean,PlasmaTruSeq-4_63789_GTGAAA_S8_L006_R1_001,109.536967204,Lab5,TrueSeq,NA,4
894,isomiR_mean,TruSeq_Plasma_1_S123_L008_R1_001,2.98628795299,Lab1,TrueSeq,NA,1
895,isomiR_mean,TruSeq_Plasma_2_S124_L008_R1_001,12.8049915398,Lab1,TrueSeq,NA,2
896,isomiR_mean,TruSeq_Plasma_3_S125_L008_R1_001,13.663800905,Lab1,TrueSeq,NA,3
897,isomiR_mean,TruSeq_Plasma_4_S126_L008_R1_001,8.48817719246,Lab1,TrueSeq,NA,4
941,ref_miRNA_mean,DE-PlasmaMP-NEB-1_S1_R1_001,1903.14354067,Lab1,NEBNext,NA,1
942,ref_miRNA_mean,DE-PlasmaMP-NEB-2_S2_R1_001,2035.55347594,Lab1,NEBNext,NA,2
943,ref_miRNA_mean,DE-PlasmaMP-NEB-3_S3_R1_001,1685.17174515,Lab1,NEBNext,NA,3
944,ref_miRNA_mean,DE-PlasmaMP-NEB-4_S4_R1_001,1641.02064897,Lab1,NEBNext,NA,4
945,ref_miRNA_mean,DG-PlasmaMP-NEB-1_S18_R1_001,4204.02183406,Lab2,NEBNext,NA,1
946,ref_miRNA_mean,DG-PlasmaMP-NEB-2_S19_R1_001,3720.86554622,Lab2,NEBNext,NA,2
947,ref_miRNA_mean,DG-PlasmaMP-NEB-3_S20_R1_001,4213.46460177,Lab2,NEBNext,NA,3
948,ref_miRNA_mean,DG-PlasmaMP-NEB-4_S21_R1_001,3967.73972603,Lab2,NEBNext,NA,4
957,ref_miRNA_mean,NEB-Plasma-1_S85553_AGTCAA,2008.92011019,Lab5,NEBNext,NA,1
958,ref_miRNA_mean,NEB-Plasma-3_S85555_ATGTCA,1488.92696629,Lab5,NEBNext,NA,3
959,ref_miRNA_mean,NEB-Plasma-4_S85556_CCGTCC,2209.69512195,Lab5,NEBNext,NA,4
960,ref_miRNA_mean,PT_37_S5_L001_R1_001,485.536283186,Lab4,TrueSeq,NA,1
961,ref_miRNA_mean,PT_38_S6_L001_R1_001,408.65034965,Lab4,TrueSeq,NA,2
962,ref_miRNA_mean,PT_39_S7_L001_R1_001,426.370826011,Lab4,TrueSeq,NA,3
963,ref_miRNA_mean,PT_40_S8_L001_R1_001,438.356630824,Lab4,TrueSeq,NA,4
968,ref_miRNA_mean,Plas_N13_S13_L008_R1_001,267.732937685,Lab4,NEBNext,NA,1
969,ref_miRNA_mean,Plas_N14_S14_L008_R1_001,254.219101124,Lab4,NEBNext,NA,2
970,ref_miRNA_mean,Plas_N15_S15_L008_R1_001,276.196531792,Lab4,NEBNext,NA,3
971,ref_miRNA_mean,Plas_N16_S16_L008_R1_001,225.27124183,Lab4,NEBNext,NA,4
988,ref_miRNA_mean,PlasmaMP-TruSeq-1,1219.46542056,Lab2,TrueSeq,NA,1
989,ref_miRNA_mean,PlasmaMP-TruSeq-2,1193.22426471,Lab2,TrueSeq,NA,2
990,ref_miRNA_mean,PlasmaMP-TruSeq-3,1071.55813953,Lab2,TrueSeq,NA,3
991,ref_miRNA_mean,PlasmaMP-TruSeq-4,1157.93018868,Lab2,TrueSeq,NA,4
992,ref_miRNA_mean,PlasmaTruSeq-1_63786_CCGTCC_S5_L006_R1_001,1865.39541547,Lab5,TrueSeq,NA,1
993,ref_miRNA_mean,PlasmaTruSeq-2_63787_GTAGAG_S6_L006_R1_001,2215.40960452,Lab5,TrueSeq,NA,2
994,ref_miRNA_mean,PlasmaTruSeq-3_63788_GTCCGC_S7_L006_R1_001,2177.41761364,Lab5,TrueSeq,NA,3
995,ref_miRNA_mean,PlasmaTruSeq-4_63789_GTGAAA_S8_L006_R1_001,2344.71671388,Lab5,TrueSeq,NA,4
996,ref_miRNA_mean,TruSeq_Plasma_1_S123_L008_R1_001,7.59554140127,Lab1,TrueSeq,NA,1
997,ref_miRNA_mean,TruSeq_Plasma_2_S124_L008_R1_001,68.6235059761,Lab1,TrueSeq,NA,2
998,ref_miRNA_mean,TruSeq_Plasma_3_S125_L008_R1_001,203.435546875,Lab1,TrueSeq,NA,3
999,ref_miRNA_mean,TruSeq_Plasma_4_S126_L008_R1_001,46.5862785863,Lab1,TrueSeq,NA,4
